CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason;Churn Reason Category;Churn Reason Category 2
7552-KEYGT;1;United States;California;Platina;96076;40.367964, -122.937379;40367964;-122937379;Male;No;Yes;No;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);1955;52055;No;0;44;4430;;;
5816-JMLGY;1;United States;California;Red Bluff;96080;40.186772, -122.388361;40186772;-122388361;Female;No;Yes;No;70;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);804;571785;No;0;28;6367;;;
2927-QRRQV;1;United States;California;Scott Bar;96085;41.737962, -123.07557;41737962;-12307557;Male;No;Yes;No;46;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;One year;Yes;Electronic check;9465;43125;No;0;79;4120;;;
6265-SXWBU;1;United States;California;Shingletown;96088;40.497441, -121.827524;40497441;-121827524;Male;No;Yes;Yes;69;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;One year;No;Credit card (automatic);9575;651125;No;0;74;5561;;;
7941-RCJOW;1;United States;California;Tehama;96090;40.021787, -122.127576;40021787;-122127576;Male;No;No;No;65;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);1955;121865;No;0;76;4309;;;
6374-NTQLP;1;United States;California;Trinity Center;96091;41.081847, -122.700545;41081847;-122700545;Male;Yes;Yes;Yes;72;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);1041;74477;No;0;54;5092;;;
2387-KDZQY;1;United States;California;Weaverville;96093;40.759401, -122.939337;40759401;-122939337;Male;No;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;201;2795;No;0;51;2185;;;
3584-WKTTW;1;United States;California;Weed;96094;41.465121, -122.380947;41465121;-122380947;Male;No;Yes;No;51;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;11155;572035;No;0;35;4053;;;
3399-BMLVW;1;United States;California;Whitmore;96096;40.637105, -121.906949;40637105;-121906949;Male;No;Yes;No;51;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Two year;No;Credit card (automatic);605;312145;No;0;75;4994;;;
1971-DTCZB;1;United States;California;Yreka;96097;41.764869, -122.671316;41764869;-122671316;Female;No;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);9095;64686;No;0;54;6091;;;
3374-PZLXD;1;United States;California;Blairsden Graeagle;96103;39.783747, -120.661032;39783747;-120661032;Male;No;No;No;34;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;197;6756;No;0;73;4136;;;
3813-DHBBB;1;United States;California;Cedarville;96104;41.505916, -120.152505;41505916;-120152505;Male;No;Yes;No;67;No;No phone service;DSL;Yes;Yes;No;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);5095;35217;No;0;77;6395;;;
2812-REYAT;1;United States;California;Chilcoot;96105;39.872961, -120.198876;39872961;-120198876;Female;No;Yes;No;49;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);2005;9231;No;0;72;5579;;;
6518-PPLMZ;1;United States;California;Clio;96106;39.745805, -120.580882;39745805;-120580882;Male;No;Yes;Yes;53;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;194;111035;No;0;73;4497;;;
4939-KYYPY;1;United States;California;Coleville;96107;38.42528, -119.475741;3842528;-119475741;Male;No;No;No;27;Yes;Yes;DSL;No;No;Yes;Yes;No;No;Month-to-month;No;Electronic check;5945;161165;No;0;23;4818;;;
5930-GBIWP;1;United States;California;Doyle;96109;40.012675, -120.101857;40012675;-120101857;Male;No;No;No;69;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Credit card (automatic);815;555325;No;0;45;5286;;;
6022-KOUQO;1;United States;California;Eagleville;96110;41.280341, -120.150381;41280341;-120150381;Female;No;Yes;Yes;2;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);2905;4475;No;0;22;4998;;;
2361-UPSND;1;United States;California;Herlong;96113;40.198234, -120.18089;40198234;-12018089;Female;No;Yes;No;46;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;One year;No;Mailed check;706;323105;No;0;52;5433;;;
6035-RIIOM;1;United States;California;Janesville;96114;40.294034, -120.512622;40294034;-120512622;Female;No;No;No;54;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);972;512945;No;0;55;4971;;;
9504-DSHWM;1;United States;California;Litchfield;96117;40.507272, -120.338228;40507272;-120338228;Male;No;No;No;20;Yes;Yes;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);592;11912;No;0;58;5924;;;
5035-BVCXS;1;United States;California;Loyalton;96118;39.637471, -120.226338;39637471;-120226338;Male;No;No;No;11;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;759;8664;No;0;70;4278;;;
6267-DCFFZ;1;United States;California;Madeline;96119;41.042003, -120.506086;41042003;-120506086;Female;Yes;Yes;No;30;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;9005;26272;No;0;39;3792;;;
3533-UVMOM;1;United States;California;Markleeville;96120;38.735789, -119.85798;38735789;-11985798;Male;No;Yes;No;68;Yes;No;DSL;Yes;Yes;Yes;No;No;Yes;Two year;No;Bank transfer (automatic);7095;474145;No;0;43;5036;;;
2439-LYPMQ;1;United States;California;Milford;96121;40.181279, -120.392967;40181279;-120392967;Male;Yes;Yes;No;38;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1026;40092;No;0;40;5469;;;
1478-VPOAD;1;United States;California;Calpine;96124;39.672813, -120.456699;39672813;-120456699;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;438;438;No;0;31;4633;;;
9995-HOTOH;1;United States;California;Sierra City;96125;39.600599, -120.636358;39600599;-120636358;Male;No;Yes;No;63;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;Yes;Two year;No;Electronic check;590;37076;No;0;20;5639;;;
2988-PLAHS;1;United States;California;Sierraville;96126;39.559709, -120.345639;39559709;-120345639;Female;No;No;No;3;Yes;No;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;6995;22045;No;0;67;2754;;;
1371-OJCEK;1;United States;California;Standish;96128;40.346634, -120.386422;40346634;-120386422;Female;No;No;No;48;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);2435;11337;No;0;70;4200;;;
4999-IEZLT;1;United States;California;Susanville;96130;40.559177, -120.612113;40559177;-120612113;Male;No;No;No;66;No;No phone service;DSL;No;No;No;Yes;No;No;One year;No;Credit card (automatic);2945;198315;No;0;55;5112;;;
8883-ANODQ;1;United States;California;Termo;96132;41.027281, -120.669427;41027281;-120669427;Female;No;Yes;Yes;68;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Two year;Yes;Credit card (automatic);844;574675;No;0;34;5045;;;
2351-RRBUE;1;United States;California;Tulelake;96134;41.813521, -121.492666;41813521;-121492666;Female;No;Yes;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2065;13405;No;0;70;3575;;;
5980-BDHPY;1;United States;California;Wendel;96136;40.345949, -120.081187;40345949;-120081187;Male;No;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);871;62301;No;0;76;5993;;;
1498-DQNRX;1;United States;California;Westwood;96137;40.271535, -121.018087;40271535;-121018087;Female;No;Yes;No;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1985;57305;No;0;59;2712;;;
9469-WEJBT;1;United States;California;Carnelian Bay;96140;39.227434, -120.091806;39227434;-120091806;Male;No;Yes;No;37;Yes;No;Fiber optic;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;9035;34193;No;0;76;3347;;;
2581-VKIRT;1;United States;California;Kings Beach;96143;39.246654, -120.029273;39246654;-120029273;Female;No;Yes;No;59;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;One year;No;Mailed check;655;38013;No;0;35;5631;;;
7426-WEIJX;1;United States;California;Olympic Valley;96146;39.191797, -120.212401;39191797;-120212401;Male;Yes;Yes;Yes;60;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;8095;48591;No;0;71;6214;;;
2851-MMUTZ;1;United States;California;Tahoe Vista;96148;39.24124, -120.054765;3924124;-120054765;Female;No;No;No;27;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check;5615;143935;No;0;69;3056;;;
3307-TLCUD;1;United States;California;Los Angeles;90001;33.973616, -118.24902;33973616;-11824902;Male;No;Yes;No;17;No;No phone service;DSL;Yes;No;Yes;No;No;No;Month-to-month;No;Mailed check;344;59275;No;0;45;4207;;;
6625-FLENO;1;United States;California;Los Angeles;90002;33.949255, -118.246978;33949255;-118246978;Male;No;Yes;No;58;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2075;118595;No;0;20;4927;;;
2967-MXRAV;1;United States;California;Los Angeles;90003;33.964131, -118.272783;33964131;-118272783;Male;No;Yes;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;188;188;No;0;51;5160;;;
8189-HBVRW;1;United States;California;Los Angeles;90005;34.059281, -118.30742;34059281;-11830742;Female;No;No;No;53;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;No;Electronic check;908;49212;No;0;20;5249;;;
4163-KIUHY;1;United States;California;Los Angeles;90006;34.048013, -118.293953;34048013;-118293953;Male;No;No;No;35;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;256;90125;No;0;56;2980;;;
3500-NSDOA;1;United States;California;Los Angeles;90008;34.008293, -118.346766;34008293;-118346766;Male;No;Yes;No;68;Yes;Yes;DSL;No;Yes;No;Yes;No;Yes;Two year;No;Credit card (automatic);708;485995;No;0;61;5540;;;
1171-TYKUR;1;United States;California;Los Angeles;90010;34.062125, -118.315709;34062125;-118315709;Male;No;Yes;No;47;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;254;11392;No;0;33;3159;;;
3761-FLYZI;1;United States;California;Los Angeles;90011;34.00709, -118.258681;3400709;-118258681;Female;Yes;Yes;No;65;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);1088;708245;No;0;64;5225;;;
1219-NNDDO;1;United States;California;Los Angeles;90015;34.039224, -118.266293;34039224;-118266293;Female;No;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7685;66355;No;0;38;4834;;;
8388-DMKAE;1;United States;California;Los Angeles;90016;34.028331, -118.354338;34028331;-118354338;Female;No;No;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2025;17465;No;0;37;2653;;;
4403-BWPAY;1;United States;California;Los Angeles;90017;34.052842, -118.264495;34052842;-118264495;Male;No;No;No;14;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);248;3217;No;0;22;4527;;;
9659-QEQSY;1;United States;California;Los Angeles;90018;34.028735, -118.317236;34028735;-118317236;Female;No;No;No;45;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;11565;51255;No;0;75;3974;;;
5405-ZMYXQ;1;United States;California;Los Angeles;90019;34.049841, -118.33846;34049841;-11833846;Female;No;No;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);746;5489;No;0;57;2142;;;
1442-OKRJE;1;United States;California;Los Angeles;90021;34.029043, -118.239504;34029043;-118239504;Male;No;Yes;Yes;66;Yes;No;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);10315;70313;No;0;80;4663;;;
4737-AQCPU;1;United States;California;Los Angeles;90022;34.02381, -118.156582;3402381;-118156582;Male;No;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Credit card (automatic);721;501665;No;0;42;4658;;;
2808-CHTDM;1;United States;California;Los Angeles;90024;34.066303, -118.435479;34066303;-118435479;Female;No;Yes;Yes;23;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;251;61145;No;0;67;2267;;;
0793-TWELN;1;United States;California;Los Angeles;90026;34.078991, -118.263804;34078991;-118263804;Female;No;No;No;4;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;8015;31985;No;0;62;2841;;;
3283-WCWXT;1;United States;California;Los Angeles;90027;34.127194, -118.295647;34127194;-118295647;Male;No;Yes;Yes;6;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;254;1533;No;0;52;2882;;;
1060-ENTOF;1;United States;California;Los Angeles;90028;34.099869, -118.326843;34099869;-118326843;Female;Yes;Yes;No;67;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Credit card (automatic);1054;70356;No;0;64;5703;;;
0999-QXNSA;1;United States;California;Los Angeles;90029;34.089953, -118.294824;34089953;-118294824;Male;Yes;No;Yes;7;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;4575;3442;No;0;57;3779;;;
5451-MHQOF;1;United States;California;Los Angeles;90031;34.085807, -118.206617;34085807;-118206617;Male;No;Yes;No;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;2445;143165;No;0;78;5623;;;
4836-WNFNO;1;United States;California;Los Angeles;90032;34.078821, -118.177576;34078821;-118177576;Female;No;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);250;18492;No;0;35;6126;;;
9225-BZLNZ;1;United States;California;Los Angeles;90033;34.050198, -118.210946;34050198;-118210946;Male;No;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Electronic check;8525;60831;No;0;52;6275;;;
0354-VXMJC;1;United States;California;Los Angeles;90034;34.030578, -118.399613;34030578;-118399613;Male;No;Yes;Yes;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);196;42665;No;0;35;4617;;;
4422-QVIJA;1;United States;California;Los Angeles;90035;34.051809, -118.383843;34051809;-118383843;Female;No;No;Yes;35;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;5015;165535;No;0;74;5879;;;
9365-SRSZE;1;United States;California;Los Angeles;90036;34.070291, -118.349191;34070291;-118349191;Male;Yes;Yes;No;27;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7055;19439;No;0;65;2534;;;
8332-OSJDW;1;United States;California;Los Angeles;90038;34.088017, -118.327168;34088017;-118327168;Male;No;Yes;No;12;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;264;31495;No;0;65;3277;;;
4735-BJKOU;1;United States;California;Los Angeles;90039;34.110845, -118.259595;34110845;-118259595;Female;No;No;No;40;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2015;80485;No;0;64;3915;;;
0274-JKUJR;1;United States;California;Los Angeles;90040;33.994524, -118.149953;33994524;-118149953;Male;No;Yes;Yes;7;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;No;Mailed check;5885;4657;No;0;76;3332;;;
5740-YHGTW;1;United States;California;Los Angeles;90041;34.137412, -118.207607;34137412;-118207607;Male;No;Yes;Yes;70;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);9755;666905;No;0;49;4551;;;
8917-SZTTJ;1;United States;California;Los Angeles;90042;34.11572, -118.192754;3411572;-118192754;Male;No;Yes;Yes;60;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);1965;116175;No;0;50;6315;;;
1696-MZVAU;1;United States;California;Los Angeles;90043;33.988543, -118.334081;33988543;-118334081;Male;No;Yes;No;39;No;No phone service;DSL;No;No;No;No;No;No;One year;Yes;Credit card (automatic);2525;94775;No;0;21;4259;;;
7359-WWYJV;1;United States;California;Los Angeles;90044;33.952714, -118.292061;33952714;-118292061;Male;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);11445;837505;No;0;53;6274;;;
4906-ZHGPK;1;United States;California;Los Angeles;90046;34.108455, -118.362081;34108455;-118362081;Male;No;Yes;No;54;Yes;Yes;DSL;No;Yes;No;Yes;Yes;No;One year;Yes;Electronic check;707;37700;No;0;77;5276;;;
3795-GWTRD;1;United States;California;Los Angeles;90048;34.072945, -118.37267;34072945;-11837267;Female;No;Yes;No;63;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Credit card (automatic);7555;470785;No;0;64;4626;;;
1298-PHBTI;1;United States;California;Los Angeles;90049;34.091829, -118.491244;34091829;-118491244;Male;No;Yes;Yes;71;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;Two year;Yes;Electronic check;848;61524;No;0;43;5952;;;
6223-DHJGV;1;United States;California;Los Angeles;90056;33.987945, -118.370442;33987945;-118370442;Female;No;No;No;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;2065;9581;No;0;49;5956;;;
